OPERATEUR;ANNEE;FILIERE ;TYPE;CODE;CONSOA;PDLA;INDQUALA;CONSOI;PDLI;INDQUALI;CONSOT;PDLT;INDQUALT;CONSOR;PDLR;INDQUALR;THERMOR;PARTR;CONSONA;PDLNA;INDQUALNA
GrDF;2017;G;IRIS;80130000;0;0;0;0;0;0;0;0;0;1792;77;0;0;0;0;0;0
GrDF;2017;G;IRIS;80240000;0;0;0;0;0;0;320;1;1;4024;238;0;0;0;0;0;0
GrDF;2017;G;IRIS;80280000;0;0;0;4705;1;1;0;0;0;4559;241;0;0;0;0;0;0
GrDF;2017;G;IRIS;80400000;0;0;0;2357;1;1;0;0;0;5554;294;0;0;0;0;0;0
GrDF;2017;G;IRIS;80430000;0;0;0;0;0;0;334;1;1;10172;561;0,03;3814;0,78;0;0;0
GrDF;2017;G;IRIS;80530000;0;0;0;1474;2;1;6127;6;1;12889;571;0,02;3912;0,7;0;0;0
GRT Gaz;2017;G;IRIS;80530000;0;0;0;28697,84;1;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;80580000;0;0;0;0;0;0;0;0;0;970;50;0;0;0;0;0;0
GrDF;2017;G;IRIS;80670000;0;0;0;1244;1;1;212;1;1;5564;300;0;0;0;0;0;0
GrDF;2017;G;IRIS;80760000;0;0;0;0;0;0;0;0;0;4369;229;0;0;0;0;0;0
GrDF;2017;G;IRIS;80790000;0;0;0;0;0;0;0;0;0;1920;48;0,5;0;0;0;0;0
GrDF;2017;G;IRIS;80810101;0;0;0;3947;4;1;673;1;1;19519;883;0,16;5289;0,75;0;0;0
GrDF;2017;G;IRIS;80810102;0;0;0;359;1;1;1542;2;1;11158;614;0;2926;0,64;0;0;0
GrDF;2017;G;IRIS;80819999;0;0;0;0;0;0;0;0;0;194;11;0;0;0;0;0;0
GrDF;2017;G;IRIS;80830000;0;0;0;0;0;0;0;0;0;1803;93;0;0;0;0;0;0
GrDF;2017;G;IRIS;80900000;0;0;0;10588;2;1;2625;5;1;18357;890;0,04;6264;0,73;297;1;1
GrDF;2017;G;IRIS;80960000;0;0;0;0;0;0;0;0;0;2756;169;0;0;0;0;0;0
GrDF;2017;G;IRIS;81050101;0;0;0;0;0;0;4783;5;1;18301;1110;0,03;5107;0,71;0;0;0
GrDF;2017;G;IRIS;81050102;0;0;0;0;0;0;2601;4;1;11938;875;0,27;3533;0,61;0;0;0
GrDF;2017;G;IRIS;81050201;0;0;0;0;0;0;0;0;0;10280;555;0;2876;0,68;0;0;0
GrDF;2017;G;IRIS;81050202;0;0;0;468;1;1;4662;4;1;9594;715;0;3033;0,72;0;0;0
GrDF;2017;G;IRIS;81050301;0;0;0;411;1;1;0;0;0;15249;871;0,19;4092;0,66;0;0;0
GrDF;2017;G;IRIS;81050302;0;0;0;26736;2;1;4274;6;1;20025;996;0,34;4969;0,64;-99;-99;-99
GrDF;2017;G;IRIS;81050401;0;0;0;0;0;0;3734;7;1;29937;1639;0,1;7138;0,58;0;0;0
GrDF;2017;G;IRIS;81050402;0;0;0;620;1;1;8691;21;1;31603;1409;0,09;9510;0,76;2033;2;1
GrDF;2017;G;IRIS;81050501;0;0;0;0;0;0;1750;4;1;23989;1308;0,07;5388;0,66;0;0;0
GrDF;2017;G;IRIS;81050502;0;0;0;0;0;0;1315;5;1;20248;1349;0,43;3912;0,72;14968;2;1
GrDF;2017;G;IRIS;81050601;0;0;0;0;0;0;19238;5;1;12043;625;0,22;2905;0,67;0;0;0
GrDF;2017;G;IRIS;81050602;0;0;0;0;0;0;1130;2;1;7584;783;0,38;1923;0,57;2884;1;1
GrDF;2017;G;IRIS;81050701;0;0;0;10528;1;1;4772;9;1;17551;972;0,1;5656;0,82;540;1;1
GrDF;2017;G;IRIS;81050702;0;0;0;0;0;0;0;0;0;13314;1064;0;3906;0,68;0;0;0
GrDF;2017;G;IRIS;81050801;0;0;0;0;0;0;266;1;1;4249;323;0,16;0;0;0;0;0
GrDF;2017;G;IRIS;81050802;0;0;0;0;0;0;190;1;1;790;45;0;0;0;0;0;0
GrDF;2017;G;IRIS;81050803;0;0;0;0;0;0;0;0;0;1654;103;0;0;0;0;0;0
GrDF;2017;G;IRIS;81050901;0;0;0;0;0;0;0;1;0;14055;1072;0;4460;0,74;0;0;0
GrDF;2017;G;IRIS;81050902;0;0;0;3828;2;1;5250;6;1;15406;572;0,35;2853;0,66;40615;1;1
GrDF;2017;G;IRIS;81051001;0;0;0;1426;1;1;526;1;1;12448;704;0;3833;0,73;0;0;0
GrDF;2017;G;IRIS;81051002;0;0;0;0;0;0;4412;1;1;18117;877;0;5097;0,69;0;0;0
GrDF;2017;G;IRIS;81059999;0;0;0;0;0;0;51;1;1;1589;94;0;0;0;0;0;0
GrDF;2017;G;IRIS;81160000;0;0;0;0;0;0;3386;1;1;4127;193;0;0;0;0;0;0
GrDF;2017;G;IRIS;81220000;0;0;0;213;1;1;0;0;0;2905;153;0;0;0;0;0;0
GrDF;2017;G;IRIS;81250000;0;0;0;541;1;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;81360000;0;0;0;0;0;0;0;0;0;1732;76;0;0;0;0;0;0
GrDF;2017;G;IRIS;81370000;0;0;0;0;0;0;0;0;0;1932;104;0;0;0;0;0;0
GrDF;2017;G;IRIS;81390000;0;0;0;3215;1;1;200;1;1;5806;350;0;1923;0,71;0;0;0
GrDF;2017;G;IRIS;81400000;0;0;0;0;0;0;0;0;0;5428;284;0;0;0;0;0;0
GrDF;2017;G;IRIS;81420000;0;0;0;5970;2;1;5907;3;1;13598;709;0,09;4269;0,69;0;0;0
GrDF;2017;G;IRIS;81450000;0;0;0;1057;1;1;756;1;1;9832;582;0;3353;0,78;0;0;0
GrDF;2017;G;IRIS;81580000;0;0;0;0;0;0;774;1;1;791;41;0;0;0;0;0;0
GrDF;2017;G;IRIS;81730000;0;0;0;0;0;0;0;0;0;6113;352;0,03;0;0;0;0;0
GrDF;2017;G;IRIS;81740000;0;0;0;339;1;1;0;0;0;14069;756;0;4658;0,68;0;0;0
GrDF;2017;G;IRIS;81800000;0;0;0;0;0;0;465;1;1;9818;558;0;2722;0,7;0;0;0
GrDF;2017;G;IRIS;81830000;0;0;0;50044;1;1;0;0;0;4631;238;0;0;0;0;0;0
GrDF;2017;G;IRIS;81850101;0;0;0;884;2;1;5158;5;1;14341;798;0;5316;0,82;0;0;0
GrDF;2017;G;IRIS;81850102;0;0;0;5560;1;1;0;0;0;7241;530;0,08;2193;0,75;0;0;0
GrDF;2017;G;IRIS;81859999;0;0;0;0;0;0;0;0;0;282;19;0;0;0;0;0;0
GrDF;2017;G;IRIS;81870000;0;0;0;0;0;0;0;0;0;1195;63;0;0;0;0;0;0
GrDF;2017;G;IRIS;81880000;0;0;0;4420;2;1;0;0;0;5305;296;0;0;0;0;0;0
GrDF;2017;G;IRIS;81900101;0;0;0;2327;2;1;0;0;0;8038;447;0;2297;0,61;0;0;0
GrDF;2017;G;IRIS;81900102;0;0;0;0;0;0;0;0;0;13350;702;0,07;4266;0,69;0;0;0
GrDF;2017;G;IRIS;81900103;0;0;0;0;0;0;4483;4;1;13101;856;0,04;4236;0,72;0;0;0
GrDF;2017;G;IRIS;81909999;0;0;0;0;0;0;0;0;0;1965;107;0;0;0;0;0;0
GrDF;2017;G;IRIS;81910000;0;0;0;0;0;0;0;0;0;4686;223;0;0;0;0;0;0
GrDF;2017;G;IRIS;81940000;0;0;0;0;0;0;2568;4;1;4576;227;0,06;0;0;0;0;0
GRT Gaz;2017;G;IRIS;81940000;0;0;0;43300,12;2;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;81980000;0;0;0;0;0;0;0;0;0;1926;91;0;0;0;0;0;0
GrDF;2017;G;IRIS;81990000;0;0;0;0;0;0;0;0;0;3224;173;0;0;0;0;0;0
GrDF;2017;G;IRIS;82060000;0;0;0;1277;1;1;0;0;0;1654;85;0;0;0;0;0;0
GrDF;2017;G;IRIS;82070000;0;0;0;0;0;0;0;0;0;976;47;0;0;0;0;0;0
GrDF;2017;G;IRIS;82110000;0;0;0;1867;1;1;0;0;0;3665;236;0;0;0;0;0;0
GrDF;2017;G;IRIS;82120000;0;0;0;0;0;0;0;0;0;1766;89;0;0;0;0;0;0
GrDF;2017;G;IRIS;82160000;0;0;0;0;0;0;0;0;0;1262;71;0;0;0;0;0;0
GrDF;2017;G;IRIS;82180000;0;0;0;20974;10;1;302;2;1;7631;435;0,02;2700;0,79;-99;-99;-99
GrDF;2017;G;IRIS;82220000;0;0;0;673;1;1;790;1;1;11477;615;0;4091;0,74;311;1;1
GrDF;2017;G;IRIS;82260000;0;0;0;16177;2;1;0;0;0;454;14;0;0;0;0;0;0
GrDF;2017;G;IRIS;82320000;0;0;0;0;0;0;0;0;0;1347;69;0;0;0;0;0;0
GrDF;2017;G;IRIS;82370000;0;0;0;2491;1;1;0;0;0;3290;183;0;0;0;0;0;0
GrDF;2017;G;IRIS;82480000;0;0;0;394;1;1;0;0;0;1873;97;0;0;0;0;0;0
GrDF;2017;G;IRIS;82540000;0;0;0;0;0;0;0;0;0;2364;95;0;0;0;0;0;0
GrDF;2017;G;IRIS;82630000;0;0;0;6921;1;1;0;0;0;6147;373;0;2032;0,7;0;0;0
GrDF;2017;G;IRIS;82840000;0;0;0;0;0;0;0;0;0;7388;312;0,11;0;0;0;0;0
GrDF;2017;G;IRIS;82940000;0;0;0;0;0;0;0;0;0;999;54;0;0;0;0;0;0
GrDF;2017;G;IRIS;82980000;0;0;0;0;0;0;4475;3;1;8963;482;0;3120;0,72;0;0;0
GrDF;2017;G;IRIS;83020000;0;0;0;21923;5;1;475;1;1;15435;835;0,03;4889;0,69;0;0;0
GrDF;2017;G;IRIS;83110000;0;0;0;17841;1;1;2088;3;1;11702;613;0,03;3715;0,76;0;0;0
GRT Gaz;2017;G;IRIS;83110000;0;0;0;89026,14;1;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;83120000;0;0;0;0;0;0;0;0;0;876;45;0;0;0;0;0;0
GrDF;2017;G;IRIS;83160000;0;0;0;690;1;1;0;0;0;5592;312;0;0;0;0;0;0
GrDF;2017;G;IRIS;83270000;0;0;0;868;1;1;1288;3;1;11467;765;0;3758;0,72;0;0;0
GrDF;2017;G;IRIS;83280101;0;0;0;0;0;0;0;0;0;10656;702;0,08;3812;0,79;0;0;0
GrDF;2017;G;IRIS;83280102;0;0;0;9093;2;1;767;3;1;12667;686;0,02;4554;0,78;0;0;0
GrDF;2017;G;IRIS;83280103;0;0;0;0;0;0;1773;1;1;7807;416;0;2638;0,73;0;0;0
GrDF;2017;G;IRIS;83289999;0;0;0;0;0;0;0;0;0;558;35;0;0;0;0;0;0
GrDF;2017;G;IRIS;83310000;0;0;0;0;0;0;0;0;0;2386;128;0;0;0;0;0;0
GrDF;2017;G;IRIS;83360000;0;0;0;0;0;0;0;0;0;1050;53;0;0;0;0;0;0
GrDF;2017;G;IRIS;83430000;0;0;0;0;0;0;0;0;0;3975;222;0;0;0;0;0;0
GrDF;2017;G;IRIS;83460000;0;0;0;0;0;0;3559;5;1;10520;489;0;3179;0,76;0;0;0
GrDF;2017;G;IRIS;83490000;0;0;0;10068;1;1;0;0;0;2692;124;0;0;0;0;0;0
GrDF;2017;G;IRIS;83530000;0;0;0;0;0;0;0;0;0;991;53;0;0;0;0;0;0
GrDF;2017;G;IRIS;83540000;0;0;0;0;0;0;371;1;1;5357;241;0,17;0;0;0;0;0
GrDF;2017;G;IRIS;83570000;0;0;0;0;0;0;0;0;0;4043;165;0,02;0;0;0;0;0
GrDF;2017;G;IRIS;83610000;0;0;0;0;0;0;0;0;0;7600;395;0;2234;0,72;0;0;0
GrDF;2017;G;IRIS;83620101;0;0;0;15660;7;1;0;0;0;12950;714;0,06;3627;0,76;0;0;0
GrDF;2017;G;IRIS;83620102;0;0;0;655;1;1;6556;5;1;11191;582;0,08;3761;0,78;0;0;0
GrDF;2017;G;IRIS;83620103;0;0;0;1656;1;1;6218;4;1;12620;739;0,39;3726;0,62;0;0;0
GrDF;2017;G;IRIS;83629999;0;0;0;0;0;0;0;0;0;1010;42;0;0;0;0;0;0
GrDF;2017;G;IRIS;83630101;0;0;0;0;0;0;1048;3;1;12229;760;0;4440;0,77;0;0;0
GrDF;2017;G;IRIS;83630102;0;0;0;0;0;0;330;1;1;13600;784;0,06;4578;0,73;0;0;0
GrDF;2017;G;IRIS;83630103;0;0;0;5794;1;1;3895;6;1;12344;730;0;4617;0,78;0;0;0
GrDF;2017;G;IRIS;83630104;0;0;0;0;0;0;1417;4;1;3115;240;0,14;0;0;0;0;0
GrDF;2017;G;IRIS;83639999;0;0;0;0;0;0;0;0;0;248;28;0;0;0;0;0;0
GrDF;2017;G;IRIS;83650000;0;0;0;0;0;0;567;1;1;8728;228;0,49;0;0;0;0;0
GrDF;2017;G;IRIS;83670000;0;0;0;0;0;0;1251;2;1;7794;376;0,07;2567;0,75;0;0;0
GrDF;2017;G;IRIS;83700000;0;0;0;80985;1;1;0;0;0;1396;64;0;0;0;0;0;0
GrDF;2017;G;IRIS;83760000;0;0;0;0;0;0;0;0;0;1136;59;0;0;0;0;0;0
GrDF;2017;G;IRIS;83810000;0;0;0;0;0;0;0;0;0;1936;102;0;0;0;0;0;0
GrDF;2017;G;IRIS;83850000;635;1;1;0;0;0;2442;2;1;4886;264;0;0;0;0;0;0
GrDF;2017;G;IRIS;83880000;0;0;0;521;1;1;0;0;0;-99;-99;-99;0;0;0;0;0
GrDF;2017;G;IRIS;83910000;0;0;0;0;0;0;0;0;0;3897;223;0;0;0;0;0;0
GrDF;2017;G;IRIS;84030000;0;0;0;90305;1;1;1377;2;1;8905;544;0,13;2904;0,71;0;0;0
GrDF;2017;G;IRIS;84080000;0;0;0;0;0;0;0;0;0;1137;63;0;0;0;0;0;0
GrDF;2017;G;IRIS;84090101;0;0;0;0;0;0;0;0;0;4430;256;0;0;0;0;0;0
GrDF;2017;G;IRIS;84090102;0;0;0;0;0;0;2211;1;1;7340;448;0,09;2418;0,71;0;0;0
GrDF;2017;G;IRIS;84090201;0;0;0;31410;3;1;2047;2;1;9819;573;0,06;2938;0,71;0;0;0
GrDF;2017;G;IRIS;84090202;0;0;0;582;1;1;0;0;0;9775;651;0;2790;0,7;352;1;1
GrDF;2017;G;IRIS;84090301;0;0;0;0;0;0;685;2;1;11993;844;0;3092;0,66;0;0;0
GrDF;2017;G;IRIS;84090302;0;0;0;0;0;0;0;0;0;11261;829;0;3569;0,76;0;0;0
GrDF;2017;G;IRIS;84090303;0;0;0;0;0;0;2009;2;1;9151;576;0,07;2421;0,71;0;0;0
GrDF;2017;G;IRIS;84090401;0;0;0;0;0;0;883;1;1;8809;547;0;2828;0,7;0;0;0
GrDF;2017;G;IRIS;84090402;0;0;0;0;0;0;1261;2;1;13074;630;0;4165;0,71;0;0;0
GrDF;2017;G;IRIS;84090501;0;0;0;0;0;0;0;0;0;236;492;0;31;0,33;0;0;0
GrDF;2017;G;IRIS;84090502;0;0;0;52743;1;1;0;0;0;471;209;0;0;0;0;0;0
GrDF;2017;G;IRIS;84099999;0;0;0;0;0;0;0;0;0;1258;129;0;0;0;0;0;0
GrDF;2017;G;IRIS;84190000;0;0;0;933;1;1;0;0;0;6500;272;0,09;0;0;0;0;0
GrDF;2017;G;IRIS;84200000;0;0;0;0;0;0;1085;3;1;5593;286;0,05;0;0;0;0;0
GRT Gaz;2017;G;IRIS;84200000;0;0;0;60650,22;2;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;84290000;0;0;0;0;0;0;0;0;0;1444;87;0;0;0;0;0;0
GrDF;2017;G;IRIS;84450000;0;0;0;0;0;0;0;0;0;1330;70;0;0;0;0;0;0
GrDF;2017;G;IRIS;84480000;0;0;0;5242;6;1;0;0;0;5629;299;0;0;0;0;0;0
GrDF;2017;G;IRIS;84560000;0;0;0;0;0;0;0;0;0;845;49;0;0;0;0;0;0
GrDF;2017;G;IRIS;84570000;0;0;0;4797;1;1;307;1;1;8972;374;0;2837;0,74;0;0;0
GrDF;2017;G;IRIS;84750000;0;0;0;0;0;0;0;0;0;-99;-99;-99;0;0;0;0;0
GrDF;2017;G;IRIS;84800000;0;0;0;0;0;0;5742;5;1;22283;1285;0,03;6892;0,69;0;0;0
GRT Gaz;2017;G;IRIS;84800000;0;0;0;164638,93;1;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;84830000;0;0;0;0;0;0;0;0;0;2312;141;0;0;0;0;0;0
GrDF;2017;G;IRIS;84860000;0;0;0;1585;2;1;202;1;1;8582;441;0;3183;0,79;0;0;0
GrDF;2017;G;IRIS;84870000;0;0;0;0;0;0;1082;1;1;8089;439;0;3099;0,79;0;0;0
GrDF;2017;G;IRIS;84880000;0;0;0;23011;11;1;2789;5;1;15267;836;0,05;5185;0,73;0;0;0
GrDF;2017;G;IRIS;84900101;0;0;0;0;0;0;3232;3;1;7124;379;0,33;1681;0,7;0;0;0
GrDF;2017;G;IRIS;84900102;0;0;0;3217;1;1;1901;1;1;9431;424;0,15;3118;0,79;0;0;0
GrDF;2017;G;IRIS;84909999;0;0;0;0;0;0;0;0;0;-99;-99;-99;0;0;0;0;0
GrDF;2017;G;IRIS;84910000;0;0;0;14071;6;1;1809;3;1;19458;1109;0,03;6389;0,72;0;0;0
GrDF;2017;G;IRIS;84920000;0;0;0;0;0;0;0;0;0;688;42;0;0;0;0;0;0
GrDF;2017;G;IRIS;84939999;0;0;0;0;0;0;0;0;0;-99;-99;-99;0;0;0;0;0
GrDF;2017;G;IRIS;84940000;0;0;0;0;0;0;0;0;0;2905;117;0;0;0;0;0;0
GrDF;2017;G;IRIS;84970000;0;0;0;0;0;0;0;0;0;9798;437;0,07;0;0;0;0;0
GrDF;2017;G;IRIS;90500000;0;0;0;0;0;0;1091;1;1;1115;83;0;0;0;0;0;0
GrDF;2017;G;IRIS;90660000;0;0;0;0;0;0;0;0;0;242;16;0;0;0;0;0;0
GrDF;2017;G;IRIS;90860000;0;0;0;650;1;1;0;0;0;1297;86;0;0;0;0;0;0
GrDF;2017;G;IRIS;91030000;0;0;0;0;0;0;0;0;0;880;50;0;0;0;0;0;0
GrDF;2017;G;IRIS;91040000;0;0;0;0;0;0;0;0;0;3010;190;0;0;0;0;0;0
GrDF;2017;G;IRIS;91060000;0;0;0;0;0;0;0;0;0;372;12;0;0;0;0;0;0
GrDF;2017;G;IRIS;91190000;0;0;0;0;0;0;0;0;0;2155;135;0;0;0;0;0;0
TIGF;2017;G;IRIS;91190000;0;0;0;74835,04;1;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;91210000;0;0;0;0;0;0;909;1;1;3817;229;0;0;0;0;0;0
GrDF;2017;G;IRIS;91220101;0;0;0;0;0;0;0;0;0;10138;667;0,08;2755;0,58;0;0;0
GrDF;2017;G;IRIS;91220102;0;0;0;0;0;0;8875;12;1;15846;898;0,01;4961;0,6;0;0;0
GrDF;2017;G;IRIS;91220103;0;0;0;0;0;0;761;2;1;8866;607;0,26;0;0;0;0;0
GrDF;2017;G;IRIS;91220104;0;0;0;0;0;0;940;3;1;7260;465;0,03;2432;0,66;0;0;0
GrDF;2017;G;IRIS;91220105;0;0;0;0;0;0;1538;4;1;9605;587;0,13;2327;0,59;0;0;0
GrDF;2017;G;IRIS;91220106;0;0;0;0;0;0;921;2;1;4187;180;0,12;0;0;0;0;0
GrDF;2017;G;IRIS;91229999;0;0;0;0;0;0;0;0;0;1794;120;0;0;0;0;0;0
GrDF;2017;G;IRIS;91300000;0;0;0;0;0;0;0;0;0;2759;205;0;0;0;0;0;0
GrDF;2017;G;IRIS;91570000;0;0;0;12026;1;1;1469;2;1;6413;368;0,06;0;0;-99;-99;-99
GrDF;2017;G;IRIS;91600101;0;0;0;0;0;0;1101;3;1;6271;362;0,05;0;0;0;0;0
GrDF;2017;G;IRIS;91600102;0;0;0;0;0;0;0;0;0;5930;366;0;0;0;0;0;0
GrDF;2017;G;IRIS;91600103;0;0;0;0;0;0;4490;6;1;5754;325;0;0;0;0;0;0
GrDF;2017;G;IRIS;91609999;0;0;0;0;0;0;0;0;0;273;17;0;0;0;0;0;0
GrDF;2017;G;IRIS;91670000;0;0;0;346;1;1;1312;3;1;6962;424;0;2286;0,75;0;0;0
GrDF;2017;G;IRIS;91740000;0;0;0;0;0;0;0;0;0;628;41;0;0;0;0;0;0
GrDF;2017;G;IRIS;91850000;0;0;0;1037;2;1;1029;2;1;11191;730;0;2576;0,63;305;1;1
GrDF;2017;G;IRIS;91990000;0;0;0;0;0;0;0;0;0;-99;-99;-99;0;0;0;0;0
GrDF;2017;G;IRIS;92060000;0;0;0;0;0;0;0;0;0;1221;67;0;0;0;0;0;0
GrDF;2017;G;IRIS;92070000;0;0;0;0;0;0;0;0;0;7827;481;0;2599;0,72;0;0;0
GrDF;2017;G;IRIS;92090000;0;0;0;0;0;0;0;0;0;1399;99;0;0;0;0;0;0
GrDF;2017;G;IRIS;92250101;0;0;0;0;0;0;1407;4;1;16997;1170;0,34;3437;0,64;0;0;0
GrDF;2017;G;IRIS;92250102;0;0;0;0;0;0;0;0;0;11971;866;0,02;4500;0,69;0;0;0
GrDF;2017;G;IRIS;92250103;0;0;0;217;1;1;5600;5;1;4132;165;0,06;0;0;416;2;1
GrDF;2017;G;IRIS;92250104;0;0;0;0;0;0;1578;4;1;11867;650;0,03;4243;0,72;0;0;0
GrDF;2017;G;IRIS;92250105;0;0;0;0;0;0;660;2;1;11442;678;0,09;3928;0,66;0;0;0
GrDF;2017;G;IRIS;92250106;0;0;0;0;0;0;4898;4;1;9060;683;0,2;2783;0,55;0;0;0
GrDF;2017;G;IRIS;92250107;0;0;0;2796;1;1;9720;8;0,98;7978;528;0;2610;0,69;0;0;0
GrDF;2017;G;IRIS;92259999;0;0;0;0;0;0;0;0;0;1547;164;0;0;0;0;0;0
TIGF;2017;G;IRIS;92250101;0;0;0;123570,87;1;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;92350000;0;0;0;0;0;0;458;1;1;3784;265;0;0;0;0;0;0
GrDF;2017;G;IRIS;92450000;0;0;0;0;0;0;0;0;0;1929;136;0;0;0;0;0;0
GrDF;2017;G;IRIS;92510000;0;0;0;4328;1;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;92610101;0;0;0;0;0;0;1280;3;1;18754;1264;0;6370;0,67;0;0;0
GrDF;2017;G;IRIS;92610102;0;0;0;263;1;1;5443;7;1;22163;1405;0,01;7668;0,7;332;1;1
GrDF;2017;G;IRIS;92619999;0;0;0;0;0;0;0;0;0;941;67;0;0;0;0;0;0
GrDF;2017;G;IRIS;92620000;0;0;0;0;0;0;0;0;0;686;50;0;0;0;0;0;0
GrDF;2017;G;IRIS;92640000;0;0;0;0;0;0;16261;1;1;3184;247;0;0;0;0;0;0
GrDF;2017;G;IRIS;92650000;0;0;0;0;0;0;1100;2;1;11627;764;0,02;4338;0,67;0;0;0
GrDF;2017;G;IRIS;92680000;0;0;0;0;0;0;11855;5;1;7385;415;0;2760;0,77;0;0;0
GrDF;2017;G;IRIS;92720000;0;0;0;0;0;0;0;0;0;5691;330;0;0;0;0;0;0
GrDF;2017;G;IRIS;92730000;0;0;0;0;0;0;0;0;0;2497;177;0;0;0;0;0;0
GrDF;2017;G;IRIS;92750000;0;0;0;0;0;0;0;0;0;895;70;0;0;0;0;0;0
GrDF;2017;G;IRIS;92820000;0;0;0;54;1;1;2768;4;1;16448;1026;0,09;5104;0,63;0;0;0
TIGF;2017;G;IRIS;92820000;0;0;0;7799,38;1;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;92890000;0;0;0;2565;3;1;0;0;0;6500;401;0,01;2087;0,64;0;0;0
GrDF;2017;G;IRIS;93050000;0;0;0;0;0;0;0;0;0;1074;87;0;0;0;0;0;0
GrDF;2017;G;IRIS;93120000;0;0;0;0;0;0;0;0;0;5698;405;0;2382;0,75;0;0;0
GrDF;2017;G;IRIS;93240000;0;0;0;0;0;0;0;0;0;12663;824;0,04;3903;0,6;574;1;1
GrDF;2017;G;IRIS;93290000;0;0;0;0;0;0;0;0;0;2686;205;0;0;0;0;0;0
TIGF;2017;G;IRIS;93310000;4102,63;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;93320000;0;0;0;1429;1;1;686;2;1;8952;552;0;2596;0,57;0;0;0
GrDF;2017;G;IRIS;93360000;0;0;0;0;0;0;685;2;0,51;1704;116;0;0;0;0;0;0
GrDF;2017;G;IRIS;100030000;0;0;0;0;0;0;1353;3;1;13047;719;0,06;4212;0,69;0;0;0
GrDF;2017;G;IRIS;100050000;0;0;0;0;0;0;0;0;0;645;45;0;0;0;-99;-99;-99
GrDF;2017;G;IRIS;100060000;0;0;0;9096;2;1;3178;5;1;15088;826;0,11;4731;0,73;0;0;0
GrDF;2017;G;IRIS;100300000;0;0;0;9602;1;1;4204;5;1;6846;326;0;0;0;0;0;0
GrDF;2017;G;IRIS;100330101;0;0;0;0;0;0;866;3;1;11198;576;0;4060;0,8;0;0;0
GrDF;2017;G;IRIS;100330102;0;0;0;0;0;0;2865;5;1;6060;467;0,24;2123;0,86;0;0;0
GrDF;2017;G;IRIS;100330103;0;0;0;31439;2;1;4088;4;1;15182;851;0,14;5400;0,81;0;0;0
GrDF;2017;G;IRIS;100339999;0;0;0;0;0;0;0;0;0;-99;-99;-99;0;0;0;0;0
GrDF;2017;G;IRIS;100340000;0;0;0;0;0;0;6130;6;1;13154;568;0,05;4425;0,83;0;0;0
GrDF;2017;G;IRIS;100350000;0;0;0;0;0;0;0;0;0;3867;201;0,18;0;0;0;0;0
GrDF;2017;G;IRIS;100510000;0;0;0;0;0;0;1073;1;1;3402;163;0;0;0;605;1;1
GrDF;2017;G;IRIS;100600000;0;0;0;0;0;0;1010;1;1;9676;568;0;3296;0,8;0;0;0
GrDF;2017;G;IRIS;100630000;0;0;0;0;0;0;0;0;0;1495;88;0;0;0;0;0;0
GrDF;2017;G;IRIS;100640000;0;0;0;846;1;1;12312;5;1;13642;774;0;4355;0,72;0;0;0
GrDF;2017;G;IRIS;100670000;0;0;0;43705;1;1;3213;3;1;9671;330;0,3;0;0;0;0;0
GrDF;2017;G;IRIS;100700000;0;0;0;0;0;0;0;0;0;2378;97;0;0;0;0;0;0
GrDF;2017;G;IRIS;100810101;0;0;0;6155;5;1;807;2;1;7364;533;0;1562;0,62;-99;-99;-99
GrDF;2017;G;IRIS;100810102;0;0;0;9104;3;1;2093;6;0,96;9891;414;0,12;2658;0,67;0;0;0
GrDF;2017;G;IRIS;100810103;0;0;0;0;0;0;1925;4;1;8958;590;0,04;3088;0,8;537;1;1
GrDF;2017;G;IRIS;100810201;0;0;0;0;0;0;0;0;0;361;513;0;7;0,04;0;0;0
GrDF;2017;G;IRIS;100810202;0;0;0;0;0;0;0;0;0;371;244;0;0;0;0;0;0
GrDF;2017;G;IRIS;100810203;0;0;0;0;0;0;563;1;1;2083;535;0,29;421;0,52;71392;1;1
GrDF;2017;G;IRIS;100810205;0;0;0;0;0;0;1241;3;1;12098;1012;0,04;3032;0,63;0;0;0
GrDF;2017;G;IRIS;100819999;0;0;0;0;0;0;0;0;0;718;62;0;0;0;0;0;0
GRT Gaz;2017;G;IRIS;100810101;0;0;0;152619,49;3;1;0;0;0;0;0;0;0;0;0;0;0
GrDF;2017;G;IRIS;100890000;0;0;0;0;0;0;1679;2;1;4985;151;0,5;0;0;0;0;0
GrDF;2017;G;IRIS;100950000;0;0;0;4501;1;1;0;0;0;-99;-99;-99;0;0;0;0;0
